customer_id,name,email,membership_age,revenue,preferred_film_language,preferred_film_category,city,preferred_film_year
460,BOSTIC LEON,LEON.BOSTIC@sakilacustomer.org,185.0,109.75,['English             '],"['Animation', 'Documentary', 'Foreign', 'Sci-Fi', 'Travel']",Florencia,['00s']
461,BLAKELY DEREK,DEREK.BLAKELY@sakilacustomer.org,185.0,97.72,['English             '],"['Animation', 'Comedy', 'Family', 'Horror', 'Sci-Fi']",Gingoog,['00s']
462,SHERROD WARREN,WARREN.SHERROD@sakilacustomer.org,185.0,159.67,['English             '],"['Animation', 'Children', 'Classics', 'Horror', 'Travel']",Usolje-Sibirskoje,['00s']
463,POWER DARRELL,DARRELL.POWER@sakilacustomer.org,185.0,91.75,['English             '],"['Action', 'Animation', 'Classics', 'Documentary', 'Sci-Fi']",Halifax,['00s']
464,KENYON JEROME,JEROME.KENYON@sakilacustomer.org,185.0,73.84,['English             '],"['Animation', 'Comedy', 'Drama', 'Family', 'Foreign']",Rancagua,['00s']
465,GANDY FLOYD,FLOYD.GANDY@sakilacustomer.org,185.0,69.83,['English             '],"['Animation', 'Children', 'Comedy', 'Foreign', 'Horror']",Zapopan,['00s']
466,EBERT LEO,LEO.EBERT@sakilacustomer.org,185.0,104.77,['English             '],"['Comedy', 'Documentary', 'Foreign', 'Horror', 'Travel']",Dongying,['00s']
467,DELOACH ALVIN,ALVIN.DELOACH@sakilacustomer.org,185.0,139.71,['English             '],"['Action', 'Children', 'Horror', 'Sports', 'Travel']",Cuauhtmoc,['00s']
468,CARY TIM,TIM.CARY@sakilacustomer.org,185.0,175.61,['English             '],"['Animation', 'Classics', 'Drama', 'Games', 'Sports']",Bijapur,['00s']
469,BULL WESLEY,WESLEY.BULL@sakilacustomer.org,185.0,177.6,['English             '],"['Action', 'Foreign', 'Games', 'Horror', 'Travel']",Ourense (Orense),['00s']
470,ALLARD GORDON,GORDON.ALLARD@sakilacustomer.org,185.0,160.68,['English             '],"['Animation', 'Drama', 'Horror', 'Sci-Fi', 'Sports']",Hodeida,['00s']
471,SAUER DEAN,DEAN.SAUER@sakilacustomer.org,185.0,109.73,['English             '],"['Classics', 'Comedy', 'Music', 'Sports', 'Travel']",Johannesburg,['00s']
472,ROBINS GREG,GREG.ROBINS@sakilacustomer.org,185.0,141.7,['English             '],"['Animation', 'Comedy', 'Drama', 'Horror', 'Music']",Nam Dinh,['00s']
473,OLIVARES JORGE,JORGE.OLIVARES@sakilacustomer.org,185.0,134.66,['English             '],"['Comedy', 'Documentary', 'Drama', 'Family', 'Foreign']",Lhokseumawe,['00s']
474,GILLETTE DUSTIN,DUSTIN.GILLETTE@sakilacustomer.org,185.0,100.74,['English             '],"['Animation', 'Drama', 'Family', 'Games', 'Sci-Fi']",Emmen,['00s']
475,CHESTNUT PEDRO,PEDRO.CHESTNUT@sakilacustomer.org,185.0,103.76,['English             '],"['Action', 'Classics', 'Drama', 'Foreign', 'Horror']",ostka,['00s']
476,BOURQUE DERRICK,DERRICK.BOURQUE@sakilacustomer.org,185.0,95.78,['English             '],"['Animation', 'Children', 'Games', 'Horror', 'Sci-Fi']",Gatineau,['00s']
477,PAINE DAN,DAN.PAINE@sakilacustomer.org,185.0,109.78,['English             '],"['Animation', 'Comedy', 'Drama', 'Horror', 'Sports']",Stockport,['00s']
478,LYMAN LEWIS,LEWIS.LYMAN@sakilacustomer.org,185.0,86.81,['English             '],"['Action', 'Animation', 'Classics', 'Comedy', 'Drama']",Ashqelon,['00s']
479,HITE ZACHARY,ZACHARY.HITE@sakilacustomer.org,185.0,146.69,['English             '],"['Children', 'Comedy', 'Foreign', 'Sports', 'Travel']",Akron,['00s']
480,HAUSER COREY,COREY.HAUSER@sakilacustomer.org,185.0,101.78,['English             '],"['Action', 'Classics', 'Comedy', 'Drama', 'Family']",Gaziantep,['00s']
481,DEVORE HERMAN,HERMAN.DEVORE@sakilacustomer.org,185.0,115.71,['English             '],"['Children', 'Horror', 'Music', 'Sports', 'Travel']",Mwanza,['00s']
482,CRAWLEY MAURICE,MAURICE.CRAWLEY@sakilacustomer.org,185.0,138.71,['English             '],"['Action', 'Documentary', 'Foreign', 'Sci-Fi', 'Sports']",Coatzacoalcos,['00s']
483,CHAPA VERNON,VERNON.CHAPA@sakilacustomer.org,185.0,88.82,['English             '],"['Animation', 'Children', 'Comedy', 'Documentary', 'Music']",Denizli,['00s']
484,VU ROBERTO,ROBERTO.VU@sakilacustomer.org,185.0,139.7,['English             '],"['Children', 'Documentary', 'Drama', 'Music', 'Sports']",Yinchuan,['00s']
485,TOBIAS CLYDE,CLYDE.TOBIAS@sakilacustomer.org,185.0,115.71,['English             '],"['Animation', 'Children', 'Documentary', 'Foreign', 'Horror']",Shaoguan,['00s']
486,TALBERT GLEN,GLEN.TALBERT@sakilacustomer.org,185.0,113.74,['English             '],"['Children', 'Documentary', 'Games', 'Sci-Fi', 'Sports']",Acua,['00s']
487,POINDEXTER HECTOR,HECTOR.POINDEXTER@sakilacustomer.org,185.0,119.74,['English             '],"['Action', 'Animation', 'Classics', 'Drama', 'Family']",Pjatigorsk,['00s']
488,MILLARD SHANE,SHANE.MILLARD@sakilacustomer.org,185.0,95.78,['English             '],"['Action', 'Documentary', 'Foreign', 'Horror', 'Sci-Fi']",La Paz,['00s']
489,MEADOR RICARDO,RICARDO.MEADOR@sakilacustomer.org,185.0,99.79,['English             '],"['Animation', 'Comedy', 'Games', 'Horror', 'Travel']",Okayama,['00s']
490,MCDUFFIE SAM,SAM.MCDUFFIE@sakilacustomer.org,185.0,117.76,['English             '],"['Animation', 'Documentary', 'Foreign', 'Games', 'Travel']",Sogamoso,['00s']
491,MATTOX RICK,RICK.MATTOX@sakilacustomer.org,185.0,124.73,['English             '],"['Animation', 'Documentary', 'Drama', 'Sci-Fi', 'Sports']",Mit Ghamr,['00s']
492,KRAUS LESTER,LESTER.KRAUS@sakilacustomer.org,185.0,65.84,['English             '],"['Action', 'Classics', 'Documentary', 'Sci-Fi', 'Travel']",Kanchrapara,['00s']
493,HARKINS BRENT,BRENT.HARKINS@sakilacustomer.org,185.0,112.77,['English             '],"['Animation', 'Children', 'Documentary', 'Horror', 'Travel']",Sultanbeyli,['00s']
494,CHOATE RAMON,RAMON.CHOATE@sakilacustomer.org,185.0,140.69,['English             '],"['Action', 'Animation', 'Family', 'Games', 'Sports']",Robamba,['00s']
495,BESS CHARLIE,CHARLIE.BESS@sakilacustomer.org,185.0,120.74,['English             '],"['Action', 'Classics', 'Drama', 'Family', 'Games']",Baiyin,['00s']
496,WREN TYLER,TYLER.WREN@sakilacustomer.org,185.0,88.79,['English             '],"['Animation', 'Children', 'Classics', 'Documentary', 'Sports']",Rizhao,['00s']
497,SLEDGE GILBERT,GILBERT.SLEDGE@sakilacustomer.org,185.0,129.72,['English             '],"['Documentary', 'Drama', 'Family', 'Games', 'Sci-Fi']",York,['00s']
498,SANBORN GENE,GENE.SANBORN@sakilacustomer.org,185.0,97.73,['English             '],"['Documentary', 'Family', 'Games', 'Horror', 'Sci-Fi']",Salala,['00s']
499,OUTLAW MARC,MARC.OUTLAW@sakilacustomer.org,185.0,123.7,['English             '],"['Children', 'Classics', 'Family', 'Foreign', 'Games']",Brindisi,['00s']
500,KINDER REGINALD,REGINALD.KINDER@sakilacustomer.org,185.0,115.72,['English             '],"['Children', 'Classics', 'Family', 'Games', 'Travel']",Madiun,['00s']
501,GEARY RUBEN,RUBEN.GEARY@sakilacustomer.org,185.0,89.79,['English             '],"['Action', 'Comedy', 'Family', 'Sci-Fi', 'Travel']",Lublin,['00s']
502,CORNWELL BRETT,BRETT.CORNWELL@sakilacustomer.org,185.0,138.66,['English             '],"['Action', 'Animation', 'Children', 'Foreign', 'Sports']",Siliguri (Shiliguri),['00s']
503,BARCLAY ANGEL,ANGEL.BARCLAY@sakilacustomer.org,185.0,115.68,['English             '],"['Children', 'Drama', 'Family', 'Horror', 'Sci-Fi']",Ueda,['00s']
504,ADAM NATHANIEL,NATHANIEL.ADAM@sakilacustomer.org,185.0,133.72,['English             '],"['Children', 'Documentary', 'Drama', 'Sports', 'Travel']",Joliet,['00s']
505,ABNEY RAFAEL,RAFAEL.ABNEY@sakilacustomer.org,185.0,97.79,['English             '],"['Action', 'Animation', 'Documentary', 'Foreign', 'Horror']",Talavera,['00s']
506,SEWARD LESLIE,LESLIE.SEWARD@sakilacustomer.org,185.0,152.65,['English             '],"['Action', 'Children', 'Documentary', 'Drama', 'Games']",Pontianak,['00s']
507,RHOADS EDGAR,EDGAR.RHOADS@sakilacustomer.org,185.0,95.75,['English             '],"['Documentary', 'Music', 'Sci-Fi', 'Sports', 'Travel']",Eskisehir,['00s']
508,HOWLAND MILTON,MILTON.HOWLAND@sakilacustomer.org,185.0,127.75,['English             '],"['Action', 'Drama', 'Family', 'Sci-Fi', 'Sports']",Vijayawada,['00s']
509,FORTIER RAUL,RAUL.FORTIER@sakilacustomer.org,185.0,100.8,['English             '],"['Animation', 'Classics', 'Comedy', 'Foreign', 'Travel']",Chapra,['00s']
510,EASTER BEN,BEN.EASTER@sakilacustomer.org,185.0,122.74,['English             '],"['Action', 'Animation', 'Children', 'Comedy', 'Drama']",Kamyin,['00s']
511,BENNER CHESTER,CHESTER.BENNER@sakilacustomer.org,185.0,99.76,['English             '],"['Animation', 'Children', 'Drama', 'Music', 'Sports']",Suihua,['00s']
512,VINES CECIL,CECIL.VINES@sakilacustomer.org,185.0,115.74,['English             '],"['Children', 'Documentary', 'Drama', 'Games', 'Sci-Fi']",London,['00s']
513,TUBBS DUANE,DUANE.TUBBS@sakilacustomer.org,185.0,148.69,['English             '],"['Comedy', 'Documentary', 'Games', 'Horror', 'Travel']",Yangor,['00s']
514,TROUTMAN FRANKLIN,FRANKLIN.TROUTMAN@sakilacustomer.org,185.0,74.78,['English             '],"['Action', 'Documentary', 'Horror', 'Music', 'Travel']",Zaoyang,['00s']
515,RAPP ANDRE,ANDRE.RAPP@sakilacustomer.org,185.0,126.72,['English             '],"['Children', 'Classics', 'Documentary', 'Foreign', 'Horror']",Coquimbo,['00s']
516,NOE ELMER,ELMER.NOE@sakilacustomer.org,185.0,98.74,['English             '],"['Action', 'Animation', 'Music', 'Sci-Fi', 'Travel']",Battambang,['00s']
517,MCCURDY BRAD,BRAD.MCCURDY@sakilacustomer.org,185.0,105.75,['English             '],"['Comedy', 'Documentary', 'Games', 'Horror', 'Sci-Fi']",Chungho,['00s']
518,HARDER GABRIEL,GABRIEL.HARDER@sakilacustomer.org,185.0,111.74,['English             '],"['Action', 'Animation', 'Documentary', 'Games', 'Travel']",Sivas,['00s']
519,DELUCA RON,RON.DELUCA@sakilacustomer.org,185.0,103.77,['English             '],"['Children', 'Comedy', 'Drama', 'Family', 'Horror']",Isesaki,['00s']
520,WESTMORELAND MITCHELL,MITCHELL.WESTMORELAND@sakilacustomer.org,185.0,134.68,['English             '],"['Documentary', 'Drama', 'Foreign', 'Games', 'Sports']",Nha Trang,['00s']
521,SOUTH ROLAND,ROLAND.SOUTH@sakilacustomer.org,185.0,80.77,['English             '],"['Children', 'Family', 'Foreign', 'Games', 'Travel']",Yingkou,['00s']
522,HAVENS ARNOLD,ARNOLD.HAVENS@sakilacustomer.org,185.0,167.67,['English             '],"['Action', 'Animation', 'Children', 'Family', 'Horror']",Santa Rosa,['00s']
523,GUAJARDO HARVEY,HARVEY.GUAJARDO@sakilacustomer.org,185.0,93.78,['English             '],"['Animation', 'Classics', 'Documentary', 'Foreign', 'Music']",Vinh,['00s']
524,ELY JARED,JARED.ELY@sakilacustomer.org,185.0,87.81,['English             '],"['Animation', 'Children', 'Classics', 'Family', 'Games']",Purwakarta,['00s']
525,CLARY ADRIAN,ADRIAN.CLARY@sakilacustomer.org,185.0,74.81,['English             '],"['Children', 'Games', 'Horror', 'Music', 'Sports']",Udine,['00s']
526,SEAL KARL,KARL.SEAL@sakilacustomer.org,185.0,221.55,['English             '],"['Action', 'Animation', 'Family', 'Games', 'Travel']",Cape Coral,['00s']
527,MEEHAN CORY,CORY.MEEHAN@sakilacustomer.org,185.0,81.76,['English             '],"['Animation', 'Classics', 'Drama', 'Horror', 'Sports']",Mogiljov,['00s']
528,HERZOG CLAUDE,CLAUDE.HERZOG@sakilacustomer.org,185.0,111.75,['English             '],"['Animation', 'Comedy', 'Family', 'Foreign', 'Travel']",Benguela,['00s']
529,GUILLEN ERIK,ERIK.GUILLEN@sakilacustomer.org,185.0,118.71,['English             '],"['Animation', 'Foreign', 'Games', 'Horror', 'Sci-Fi']",Bhimavaram,['00s']
530,ASHCRAFT DARRYL,DARRYL.ASHCRAFT@sakilacustomer.org,185.0,76.77,['English             '],"['Action', 'Animation', 'Comedy', 'Foreign', 'Games']",Ezeiza,['00s']
531,WAUGH JAMIE,JAMIE.WAUGH@sakilacustomer.org,185.0,118.75,['English             '],"['Action', 'Children', 'Family', 'Horror', 'Sports']",Kuwana,['00s']
532,RENNER NEIL,NEIL.RENNER@sakilacustomer.org,185.0,152.68,['English             '],"['Classics', 'Documentary', 'Foreign', 'Horror', 'Travel']",Cam Ranh,['00s']
533,MILAM JESSIE,JESSIE.MILAM@sakilacustomer.org,185.0,141.67,['English             '],"['Family', 'Horror', 'Sci-Fi', 'Sports', 'Travel']",Binzhou,['00s']
534,JUNG CHRISTIAN,CHRISTIAN.JUNG@sakilacustomer.org,185.0,88.76,['English             '],"['Children', 'Drama', 'Family', 'Games', 'Music']",Amroha,['00s']
535,ELROD JAVIER,JAVIER.ELROD@sakilacustomer.org,185.0,135.68,['English             '],"['Animation', 'Documentary', 'Horror', 'Sci-Fi', 'Sports']",NDjamna,['00s']
536,CHURCHILL FERNANDO,FERNANDO.CHURCHILL@sakilacustomer.org,185.0,117.75,['English             '],"['Foreign', 'Games', 'Music', 'Sports', 'Travel']",Tonghae,['00s']
537,BUFORD CLINTON,CLINTON.BUFORD@sakilacustomer.org,185.0,103.75,['English             '],"['Children', 'Comedy', 'Documentary', 'Foreign', 'Games']",Aurora,['00s']
538,BREAUX TED,TED.BREAUX@sakilacustomer.org,185.0,117.71,['English             '],"['Drama', 'Foreign', 'Horror', 'Sci-Fi', 'Sports']",Baicheng,['00s']
539,BOLIN MATHEW,MATHEW.BOLIN@sakilacustomer.org,185.0,90.78,['English             '],"['Animation', 'Documentary', 'Foreign', 'Games', 'Sports']",Valencia,['00s']
540,ASHER TYRONE,TYRONE.ASHER@sakilacustomer.org,185.0,112.76,['English             '],"['Action', 'Animation', 'Children', 'Classics', 'Sci-Fi']",Ruse,['00s']
541,WINDHAM DARREN,DARREN.WINDHAM@sakilacustomer.org,185.0,108.76,['English             '],"['Animation', 'Classics', 'Family', 'Music', 'Sports']",Livorno,['00s']
542,TIRADO LONNIE,LONNIE.TIRADO@sakilacustomer.org,185.0,94.82,['English             '],"['Classics', 'Family', 'Sci-Fi', 'Sports', 'Travel']",Pangkal Pinang,['00s']
543,PEMBERTON LANCE,LANCE.PEMBERTON@sakilacustomer.org,185.0,82.78,['English             '],"['Animation', 'Children', 'Foreign', 'Music', 'Travel']",Beni-Mellal,['00s']
544,NOLEN CODY,CODY.NOLEN@sakilacustomer.org,185.0,98.78,['English             '],"['Animation', 'Games', 'Horror', 'Sci-Fi', 'Sports']",So Bernardo do Campo,['00s']
545,NOLAND JULIO,JULIO.NOLAND@sakilacustomer.org,185.0,89.79,['English             '],"['Animation', 'Documentary', 'Family', 'Games', 'Sci-Fi']",Konotop,['00s']
546,KNOTT KELLY,KELLY.KNOTT@sakilacustomer.org,185.0,107.74,['English             '],"['Animation', 'Documentary', 'Drama', 'Family', 'Sports']",Sanya,['00s']
547,EMMONS KURT,KURT.EMMONS@sakilacustomer.org,185.0,99.77,['English             '],"['Action', 'Classics', 'Games', 'Music', 'Travel']",Kanazawa,['00s']
548,CORNISH ALLAN,ALLAN.CORNISH@sakilacustomer.org,185.0,79.81,['English             '],"['Children', 'Classics', 'Comedy', 'Foreign', 'Games']",Tarlac,['00s']
549,CHRISTENSON NELSON,NELSON.CHRISTENSON@sakilacustomer.org,185.0,77.8,['English             '],"['Children', 'Classics', 'Comedy', 'Foreign', 'Horror']",Santiago de Compostela,['00s']
550,BROWNLEE GUY,GUY.BROWNLEE@sakilacustomer.org,185.0,159.68,['English             '],"['Animation', 'Children', 'Documentary', 'Foreign', 'Games']",Zhoushan,['00s']
551,BARBEE CLAYTON,CLAYTON.BARBEE@sakilacustomer.org,185.0,96.74,['English             '],"['Children', 'Comedy', 'Documentary', 'Sci-Fi', 'Travel']",Alvorada,['00s']
552,WALDROP HUGH,HUGH.WALDROP@sakilacustomer.org,185.0,90.79,['English             '],"['Classics', 'Comedy', 'Games', 'Sci-Fi', 'Sports']",Haining,['00s']
553,PITT MAX,MAX.PITT@sakilacustomer.org,185.0,107.76,['English             '],"['Animation', 'Children', 'Horror', 'Sci-Fi', 'Travel']",Novi Sad,['00s']
554,OLVERA DWAYNE,DWAYNE.OLVERA@sakilacustomer.org,185.0,101.78,['English             '],"['Action', 'Animation', 'Classics', 'Family', 'Sports']",Rajkot,['00s']
555,LOMBARDI DWIGHT,DWIGHT.LOMBARDI@sakilacustomer.org,185.0,74.83,['English             '],"['Classics', 'Documentary', 'Drama', 'Horror', 'Sports']",Chatsworth,['00s']
556,GRUBER ARMANDO,ARMANDO.GRUBER@sakilacustomer.org,185.0,83.79,['English             '],"['Action', 'Classics', 'Foreign', 'Horror', 'Sports']",Southport,['00s']
557,GAFFNEY FELIX,FELIX.GAFFNEY@sakilacustomer.org,185.0,73.76,['English             '],"['Action', 'Animation', 'Children', 'Music', 'Sports']",Vilnius,['00s']
558,EGGLESTON JIMMIE,JIMMIE.EGGLESTON@sakilacustomer.org,185.0,135.72,['English             '],"['Comedy', 'Foreign', 'Games', 'Sports', 'Travel']",Wroclaw,['00s']
559,BANDA EVERETT,EVERETT.BANDA@sakilacustomer.org,185.0,110.72,['English             '],"['Animation', 'Drama', 'Foreign', 'Games', 'Travel']",Bilbays,['00s']
560,ARCHULETA JORDAN,JORDAN.ARCHULETA@sakilacustomer.org,185.0,132.7,['English             '],"['Animation', 'Children', 'Drama', 'Family', 'Games']",Avellaneda,['00s']
561,STILL IAN,IAN.STILL@sakilacustomer.org,185.0,96.73,['English             '],"['Action', 'Animation', 'Family', 'Games', 'Music']",Garland,['00s']
562,SLONE WALLACE,WALLACE.SLONE@sakilacustomer.org,185.0,109.75,['English             '],"['Classics', 'Comedy', 'Foreign', 'Games', 'Music']",Sokoto,['00s']
563,PREWITT KEN,KEN.PREWITT@sakilacustomer.org,185.0,110.71,['English             '],"['Children', 'Comedy', 'Music', 'Sports', 'Travel']",Bucuresti,['00s']
564,PFEIFFER BOB,BOB.PFEIFFER@sakilacustomer.org,185.0,91.76,['English             '],"['Action', 'Children', 'Classics', 'Family', 'Horror']",Xintai,['00s']
565,NETTLES JAIME,JAIME.NETTLES@sakilacustomer.org,185.0,126.71,['English             '],"['Children', 'Classics', 'Games', 'Horror', 'Sports']",Hunuco,['00s']
566,MENA CASEY,CASEY.MENA@sakilacustomer.org,185.0,141.66,['English             '],"['Animation', 'Children', 'Drama', 'Games', 'Sci-Fi']",Tokat,['00s']
567,MCADAMS ALFREDO,ALFREDO.MCADAMS@sakilacustomer.org,185.0,85.8,['English             '],"['Family', 'Games', 'Music', 'Sci-Fi', 'Sports']",Serpuhov,['00s']
568,HENNING ALBERTO,ALBERTO.HENNING@sakilacustomer.org,185.0,66.79,['English             '],"['Action', 'Comedy', 'Documentary', 'Games', 'Music']",Barcelona,['00s']
569,GARDINER DAVE,DAVE.GARDINER@sakilacustomer.org,185.0,134.68,['English             '],"['Animation', 'Family', 'Games', 'Horror', 'Sports']",Leshan,['00s']
570,CROMWELL IVAN,IVAN.CROMWELL@sakilacustomer.org,185.0,99.74,['English             '],"['Action', 'Family', 'Foreign', 'Sports', 'Travel']",Monclova,['00s']
571,CHISHOLM JOHNNIE,JOHNNIE.CHISHOLM@sakilacustomer.org,185.0,121.76,['English             '],"['Classics', 'Drama', 'Family', 'Music', 'Sports']",Plock,['00s']
572,BURLESON SIDNEY,SIDNEY.BURLESON@sakilacustomer.org,185.0,108.75,['English             '],"['Documentary', 'Drama', 'Games', 'Sports', 'Travel']",Czestochowa,['00s']
573,BOX BYRON,BYRON.BOX@sakilacustomer.org,185.0,120.71,['English             '],"['Action', 'Comedy', 'Drama', 'Music', 'Travel']",Zhezqazghan,['00s']
574,VEST JULIAN,JULIAN.VEST@sakilacustomer.org,185.0,109.72,['English             '],"['Action', 'Animation', 'Children', 'Documentary', 'Sci-Fi']",Akishima,['00s']
575,OGLESBY ISAAC,ISAAC.OGLESBY@sakilacustomer.org,185.0,126.71,['English             '],"['Documentary', 'Foreign', 'Horror', 'Music', 'Sports']",Cuernavaca,['00s']
576,MCCARTER MORRIS,MORRIS.MCCARTER@sakilacustomer.org,185.0,139.66,['English             '],"['Animation', 'Drama', 'Family', 'Horror', 'Sci-Fi']",Fengshan,['00s']
577,MALCOLM CLIFTON,CLIFTON.MALCOLM@sakilacustomer.org,185.0,118.72,['English             '],"['Animation', 'Comedy', 'Drama', 'Family', 'Sci-Fi']",Tanshui,['00s']
578,LUMPKIN WILLARD,WILLARD.LUMPKIN@sakilacustomer.org,185.0,96.78,['English             '],"['Classics', 'Family', 'Games', 'Sci-Fi', 'Travel']",Carmen,['00s']
579,LARUE DARYL,DARYL.LARUE@sakilacustomer.org,185.0,111.73,['English             '],"['Action', 'Comedy', 'Drama', 'Horror', 'Sports']",Mosul,['00s']
580,GREY ROSS,ROSS.GREY@sakilacustomer.org,185.0,99.73,['English             '],"['Action', 'Comedy', 'Foreign', 'Games', 'Sci-Fi']",Iligan,['00s']
581,WOFFORD VIRGIL,VIRGIL.WOFFORD@sakilacustomer.org,185.0,107.73,['English             '],"['Animation', 'Classics', 'Foreign', 'Horror', 'Music']",Jos Azueta,['00s']
582,VANHORN ANDY,ANDY.VANHORN@sakilacustomer.org,185.0,113.75,['English             '],"['Animation', 'Classics', 'Foreign', 'Sci-Fi', 'Sports']",Huejutla de Reyes,['00s']
583,THORN MARSHALL,MARSHALL.THORN@sakilacustomer.org,185.0,117.77,['English             '],"['Documentary', 'Drama', 'Family', 'Horror', 'Sports']",Southampton,['00s']
584,TEEL SALVADOR,SALVADOR.TEEL@sakilacustomer.org,185.0,129.7,['English             '],"['Animation', 'Comedy', 'Documentary', 'Drama', 'Family']",Banjul,['00s']
585,SWAFFORD PERRY,PERRY.SWAFFORD@sakilacustomer.org,185.0,117.76,['English             '],"['Action', 'Classics', 'Foreign', 'Games', 'Sports']",Quilmes,['00s']
586,STCLAIR KIRK,KIRK.STCLAIR@sakilacustomer.org,185.0,64.81,['English             '],"['Animation', 'Classics', 'Documentary', 'Foreign', 'Games']",Tsaotun,['00s']
587,STANFIELD SERGIO,SERGIO.STANFIELD@sakilacustomer.org,185.0,108.74,['English             '],"['Action', 'Animation', 'Documentary', 'Family', 'Horror']",Celaya,['00s']
588,OCAMPO MARION,MARION.OCAMPO@sakilacustomer.org,185.0,115.71,['English             '],"['Action', 'Children', 'Classics', 'Documentary', 'Family']",Weifang,['00s']
589,HERRMANN TRACY,TRACY.HERRMANN@sakilacustomer.org,185.0,129.72,['English             '],"['Animation', 'Comedy', 'Documentary', 'Sci-Fi', 'Sports']",Loja,['00s']
590,HANNON SETH,SETH.HANNON@sakilacustomer.org,185.0,112.75,['English             '],"['Documentary', 'Drama', 'Games', 'Sci-Fi', 'Sports']",al-Manama,['00s']
591,ARSENAULT KENT,KENT.ARSENAULT@sakilacustomer.org,185.0,134.73,['English             '],"['Animation', 'Comedy', 'Documentary', 'Sci-Fi', 'Sports']",Juiz de Fora,['00s']
592,ROUSH TERRANCE,TERRANCE.ROUSH@sakilacustomer.org,185.0,111.71,['English             '],"['Children', 'Classics', 'Games', 'Sci-Fi', 'Sports']",Szkesfehrvr,['00s']
593,MCALISTER RENE,RENE.MCALISTER@sakilacustomer.org,185.0,113.74,['English             '],"['Animation', 'Children', 'Classics', 'Comedy', 'Travel']",Garden Grove,['00s']
594,HIATT EDUARDO,EDUARDO.HIATT@sakilacustomer.org,185.0,130.73,['English             '],"['Action', 'Children', 'Horror', 'Sports', 'Travel']",Jining,['00s']
595,GUNDERSON TERRENCE,TERRENCE.GUNDERSON@sakilacustomer.org,185.0,117.7,['English             '],"['Action', 'Children', 'Comedy', 'Documentary', 'Music']",Jinzhou,['00s']
596,FORSYTHE ENRIQUE,ENRIQUE.FORSYTHE@sakilacustomer.org,185.0,96.72,['English             '],"['Classics', 'Foreign', 'Games', 'Music', 'Sports']",Patras,['00s']
597,DUGGAN FREDDIE,FREDDIE.DUGGAN@sakilacustomer.org,185.0,99.75,['English             '],"['Action', 'Children', 'Foreign', 'Sci-Fi', 'Sports']",Sullana,['00s']
598,DELVALLE WADE,WADE.DELVALLE@sakilacustomer.org,185.0,83.78,['English             '],"['Comedy', 'Documentary', 'Foreign', 'Games', 'Horror']",Lausanne,['00s']
599,CINTRON AUSTIN,AUSTIN.CINTRON@sakilacustomer.org,185.0,83.81,['English             '],"['Comedy', 'Foreign', 'Games', 'Sci-Fi', 'Travel']",Tieli,['00s']
